,id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM
699,1891,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,6.9,36.84666666666667,17.0,60,100,80.0,,6.333,,7.57,17.434,30.9339999999999,51.641,0.24903879,0.471597353,146.028
700,1892,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,6.9,36.84666666666667,17.0,100,200,150.0,,6.441,,14.087,34.645,42.9899999999999,22.375,0.093726754,-0.189877647,1.892
701,1893,89,631,Skikda,El Hadaiek,6 903 888 889,3 684 722 222,6.903888888888889,36.84722222222222,17.0,0,5,2.5,,6.362,,9.667,22.956,58.289,18.755,0.404690199,-0.087779337,332.476
702,1894,89,631,Skikda,El Hadaiek,6 903 888 889,3 684 722 222,6.903888888888889,36.84722222222222,17.0,5,15,10.0,,6.449,,9.525,22.582,57.897,19.5209999999999,0.408893465,-0.063260534,319.404
703,1895,89,631,Skikda,El Hadaiek,6 903 888 889,3 684 722 222,6.903888888888889,36.84722222222222,17.0,15,30,22.5,,6.77,,8.918,20.988,56.047,22.964,0.426581109,0.039076276,267.288
704,1896,89,631,Skikda,El Hadaiek,6 903 888 889,3 684 722 222,6.903888888888889,36.84722222222222,17.0,30,60,45.0,,6.619,,7.582,17.476,48.887,33.637,0.446751103,0.284374971,218.096
705,1897,89,632,Skikda,El Hadaiek,6 904 722 222,3 684 722 222,6.904722222222222,36.84722222222222,31.0,0,5,2.5,,6.451,,7.394,16.978,42.823,40.202,0.401790304,0.374360874,281.048
706,1898,89,632,Skikda,El Hadaiek,6 904 722 222,3 684 722 222,6.904722222222222,36.84722222222222,31.0,5,15,10.0,,6.426,,7.896,18.303,42.372,39.326,0.364556447,0.332157258,264.708
707,1899,89,632,Skikda,El Hadaiek,6 904 722 222,3 684 722 222,6.904722222222222,36.84722222222222,31.0,15,30,22.5,,6.331,,9.881,23.541,40.445,36.007,0.235039748,0.184561847,19.952
708,1900,89,632,Skikda,El Hadaiek,6 904 722 222,3 684 722 222,6.904722222222222,36.84722222222222,31.0,30,60,45.0,,6.339,,11.343,27.396,34.692,37.9039999999999,0.102542022,0.140997727,126.076
709,1901,89,632,Skikda,El Hadaiek,6 904 722 222,3 684 722 222,6.904722222222222,36.84722222222222,31.0,60,100,80.0,,6.543,,10.298,24.632,27.09,48.2789999999999,0.041309153,0.292258414,109.564
710,1902,89,632,Skikda,El Hadaiek,6 904 722 222,3 684 722 222,6.904722222222222,36.84722222222222,31.0,100,200,150.0,,6.612,,9.912,23.609,24.68,51.716,0.019267379,0.340547151,10.578
711,1911,98,637,Tlemcen,Hennaya,-1 292 424 373 883 980,3 493 021 316 098 820,,,,15,30,22.5,,7.811,1.403,6.849,23.078,42.324,30.881,0.263388349,0.126492998,1.957
712,1912,98,637,Tlemcen,Hennaya,-1 292 424 373 883 980,3 493 021 316 098 820,,,,30,60,45.0,,7.913,1.687,6.797,27.577,63.312,26.733,0.360938856,-0.013499478,1.537
713,1913,98,637,Tlemcen,Hennaya,-1 292 424 373 883 980,3 493 021 316 098 820,,,,60,100,80.0,,7.785,1.875,11.469,16.433,29.533,51.84,0.254590446,0.498947873,0.702
714,1914,98,637,Tlemcen,Hennaya,-1 292 424 373 883 980,3 493 021 316 098 820,,,,100,200,150.0,,7.789,2.856,14.281,18.905,54.445,14.4,0.459381091,-0.118214419,0.648
715,1915,98,638,Tlemcen,Hennaya,-1 521 323 465 419 020,3 502 563 533 189 600,,,,30,60,45.0,,7.8,1.36,12.18,33.0,29.0,37.0,-0.056116074,0.049687653,2.63
716,1916,98,638,Tlemcen,Hennaya,-1 521 323 465 419 020,3 502 563 533 189 600,,,,60,100,80.0,,7.8,1.36,12.18,33.0,29.0,37.0,-0.056116074,0.049687653,2.63
717,1919,98,640,Tlemcen,Hennaya,-1 180 072 342 969 800,3 443 635 942 679 530,,,,15,30,22.5,,7.952,3.637,10.417,29.094,38.863,30.07,0.125732739,0.014329844,1.89
718,1920,98,640,Tlemcen,Hennaya,-1 180 072 342 969 800,3 443 635 942 679 530,,,,30,60,45.0,,8.121,1.481,10.011,36.553,27.637,35.672,-0.121432247,-0.010595686,1.869
719,1921,98,640,Tlemcen,Hennaya,-1 180 072 342 969 800,3 443 635 942 679 530,,,,60,100,80.0,,8.073,1.178,9.881,34.279,31.711,31.12,-0.033818333,-0.041988682,1.702
720,1922,98,640,Tlemcen,Hennaya,-1 180 072 342 969 800,3 443 635 942 679 530,,,,100,200,150.0,,7.951,1.586,12.6,49.752,28.09,19.144,-0.248258892,-0.414777945,1.256
