,id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
362,909,60,336,Mitija,,2 611 669 444,3 647 150 556,2.6116694444444444,36.47150555555556,,0,5,2.5,,8.0,0.17,15.21,38.6,46.7,11.5,0.082729463,-0.525889577,3.0,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,95.0,5.0,12109.0,12861.0,18633.0,14467.0,0.183273004,3.200000048,2.900000095,2.599999905,2.900000095,2.900000095,3.099999905,3.5,3.299999952,3.099999905,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.889999986,2.059999943,1.940000057,1.710000038,1.460000038,1.210000038,1.090000033,1.019999981,0.99000001,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.300000191,1.710000038,20.5,2.539999962,3.039999962,3.359999847,3.290000153,2.910000038,2.470000076,21.0,1.889999962,17.0,1.620000076,108.0,108.0,62.0,33.0,5.0,2.0,17.0,57.0,50.0,64.0,67.0,93.0,7826.0,9664.0,13345.0,18369.0,22698.0,25075.0,24574.0,23397.0,19364.0,15592.0,11752.0,8633.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,19.0,1.539999962,1.339999962,1.189999962,1.130000019
363,910,60,336,Mitija,,2 611 669 444,3 647 150 556,2.6116694444444444,36.47150555555556,,5,15,10.0,,8.0,0.17,15.21,38.6,46.7,11.5,0.082729463,-0.525889577,3.0,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,95.0,5.0,12109.0,12861.0,18633.0,14467.0,0.183273004,3.200000048,2.900000095,2.599999905,2.900000095,2.900000095,3.099999905,3.5,3.299999952,3.099999905,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.889999986,2.059999943,1.940000057,1.710000038,1.460000038,1.210000038,1.090000033,1.019999981,0.99000001,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.300000191,1.710000038,20.5,2.539999962,3.039999962,3.359999847,3.290000153,2.910000038,2.470000076,21.0,1.889999962,17.0,1.620000076,108.0,108.0,62.0,33.0,5.0,2.0,17.0,57.0,50.0,64.0,67.0,93.0,7826.0,9664.0,13345.0,18369.0,22698.0,25075.0,24574.0,23397.0,19364.0,15592.0,11752.0,8633.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,19.0,1.539999962,1.339999962,1.189999962,1.130000019
364,911,60,337,Mitija,,2 628 802 778,3 651 838 056,2.6288027777777776,36.51838055555555,,0,5,2.5,,8.1,0.17,14.42,30.9,60.8,5.6,0.293944959,-0.741770593,3.0,0.09537,2.63835,159.0,77.0,T,1345.0,Jc16-2/3a,Jc,,1406.0,61.0,5.0,17030.0,17348.0,24486.0,17488.0,0.170626763,3.299999952,3.099999905,2.900000095,2.900000095,3.099999905,3.400000095,3.5,3.299999952,3.200000048,3.200000048,3.5,3.299999952,1.080000043,125.999999,1.590000033,1.929999948,2.099999905,200.999999,1.769999981,1.5,1.230000019,1.110000014,1.039999962,100.999999,7.5,1.010000038,1.410000038,1.810000038,20.5,1.979999924,1.689999962,1.310000038,9.600000381,7.800000191,6.599999905,6.099999905,1.720000076,2.060000038,2.529999924,3.010000038,3.309999847,3.240000153,29.0,2.489999962,2.129999924,1.910000038,1.710000038,1.629999924,106.0,109.0,61.0,32.0,4.0,1.0,15.0,53.0,47.0,60.0,64.0,91.0,7817.0,9609.0,13399.0,18612.0,23535.0,25921.0,24857.0,23607.0,19363.0,15603.0,11733.0,8573.0,1.239999962,1.539999962,1.970000076,2.410000038,2.679999924,2.610000038,2.289999962,19.0,1.539999962,1.339999962,1.180000019,1.119999981
365,912,60,337,Mitija,,2 628 802 778,3 651 838 056,2.6288027777777776,36.51838055555555,,5,15,10.0,,8.1,0.17,14.42,30.9,60.8,5.6,0.293944959,-0.741770593,3.0,0.09537,2.63835,159.0,77.0,T,1345.0,Jc16-2/3a,Jc,,1406.0,61.0,5.0,17030.0,17348.0,24486.0,17488.0,0.170626763,3.299999952,3.099999905,2.900000095,2.900000095,3.099999905,3.400000095,3.5,3.299999952,3.200000048,3.200000048,3.5,3.299999952,1.080000043,125.999999,1.590000033,1.929999948,2.099999905,200.999999,1.769999981,1.5,1.230000019,1.110000014,1.039999962,100.999999,7.5,1.010000038,1.410000038,1.810000038,20.5,1.979999924,1.689999962,1.310000038,9.600000381,7.800000191,6.599999905,6.099999905,1.720000076,2.060000038,2.529999924,3.010000038,3.309999847,3.240000153,29.0,2.489999962,2.129999924,1.910000038,1.710000038,1.629999924,106.0,109.0,61.0,32.0,4.0,1.0,15.0,53.0,47.0,60.0,64.0,91.0,7817.0,9609.0,13399.0,18612.0,23535.0,25921.0,24857.0,23607.0,19363.0,15603.0,11733.0,8573.0,1.239999962,1.539999962,1.970000076,2.410000038,2.679999924,2.610000038,2.289999962,19.0,1.539999962,1.339999962,1.180000019,1.119999981
366,913,60,338,Mitija,,2 628 802 778,3 651 838 056,2.6288027777777776,36.51838055555555,,0,5,2.5,,8.1,0.17,22.42,32.8,59.6,6.0,0.259372284,-0.737722726,3.3,0.09537,2.63835,159.0,77.0,T,1345.0,Jc16-2/3a,Jc,,1406.0,61.0,5.0,17030.0,17348.0,24486.0,17488.0,0.170626763,3.299999952,3.099999905,2.900000095,2.900000095,3.099999905,3.400000095,3.5,3.299999952,3.200000048,3.200000048,3.5,3.299999952,1.080000043,125.999999,1.590000033,1.929999948,2.099999905,200.999999,1.769999981,1.5,1.230000019,1.110000014,1.039999962,100.999999,7.5,1.010000038,1.410000038,1.810000038,20.5,1.979999924,1.689999962,1.310000038,9.600000381,7.800000191,6.599999905,6.099999905,1.720000076,2.060000038,2.529999924,3.010000038,3.309999847,3.240000153,29.0,2.489999962,2.129999924,1.910000038,1.710000038,1.629999924,106.0,109.0,61.0,32.0,4.0,1.0,15.0,53.0,47.0,60.0,64.0,91.0,7817.0,9609.0,13399.0,18612.0,23535.0,25921.0,24857.0,23607.0,19363.0,15603.0,11733.0,8573.0,1.239999962,1.539999962,1.970000076,2.410000038,2.679999924,2.610000038,2.289999962,19.0,1.539999962,1.339999962,1.180000019,1.119999981
367,914,60,338,Mitija,,2 628 802 778,3 651 838 056,2.6288027777777776,36.51838055555555,,5,15,10.0,,8.1,0.17,22.42,32.8,59.6,6.0,0.259372284,-0.737722726,3.3,0.09537,2.63835,159.0,77.0,T,1345.0,Jc16-2/3a,Jc,,1406.0,61.0,5.0,17030.0,17348.0,24486.0,17488.0,0.170626763,3.299999952,3.099999905,2.900000095,2.900000095,3.099999905,3.400000095,3.5,3.299999952,3.200000048,3.200000048,3.5,3.299999952,1.080000043,125.999999,1.590000033,1.929999948,2.099999905,200.999999,1.769999981,1.5,1.230000019,1.110000014,1.039999962,100.999999,7.5,1.010000038,1.410000038,1.810000038,20.5,1.979999924,1.689999962,1.310000038,9.600000381,7.800000191,6.599999905,6.099999905,1.720000076,2.060000038,2.529999924,3.010000038,3.309999847,3.240000153,29.0,2.489999962,2.129999924,1.910000038,1.710000038,1.629999924,106.0,109.0,61.0,32.0,4.0,1.0,15.0,53.0,47.0,60.0,64.0,91.0,7817.0,9609.0,13399.0,18612.0,23535.0,25921.0,24857.0,23607.0,19363.0,15603.0,11733.0,8573.0,1.239999962,1.539999962,1.970000076,2.410000038,2.679999924,2.610000038,2.289999962,19.0,1.539999962,1.339999962,1.180000019,1.119999981
368,915,60,339,Mitija,,2 565 113 889,3 648 868 889,2.565113888888889,36.48868888888889,,0,5,2.5,,8.0,0.1,20.39,61.9,32.0999999999999,4.7,-0.285185687,-11.1959286124505,3.7,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,85.0,5.0,14735.0,14762.0,18788.0,12790.0,0.12,3.299999952,3.0,2.900000095,3.099999905,2.900000095,3.200000048,3.5,3.299999952,3.200000048,3.0,3.400000095,3.299999952,1.070000052,1.25,1.570000052,1.919999957,2.089999914,1.980000019,1.730000019,1.470000029,1.210000038,1.090000033,1.029999971,0.99000001,7.599999905,1.019999981,1.410000038,1.810000038,2.070000076,1.989999962,1.689999962,1.319999981,9.699999809,7.900000095,6.699999809,6.300000191,1.720000076,2.060000038,2.560000038,3.070000076,3.390000153,3.320000076,2.929999924,2.489999962,2.110000038,1.910000038,1.710000038,1.629999924,108.0,107.0,61.0,33.0,5.0,2.0,16.0,54.0,47.0,62.0,66.0,92.0,7821.0,9655.0,13429.0,18229.0,22629.0,24942.0,24685.0,23468.0,19387.0,15617.0,11767.0,8629.0,1.239999962,1.539999962,1.989999962,2.439999962,2.729999924,2.660000038,2.310000038,19.0,1.539999962,13.5,1.189999962,1.130000019
369,916,60,339,Mitija,,2 565 113 889,3 648 868 889,2.565113888888889,36.48868888888889,,5,15,10.0,,8.0,0.1,20.39,61.9,32.0999999999999,4.7,-0.285185687,-11.1959286124505,3.7,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,85.0,5.0,14735.0,14762.0,18788.0,12790.0,0.12,3.299999952,3.0,2.900000095,3.099999905,2.900000095,3.200000048,3.5,3.299999952,3.200000048,3.0,3.400000095,3.299999952,1.070000052,1.25,1.570000052,1.919999957,2.089999914,1.980000019,1.730000019,1.470000029,1.210000038,1.090000033,1.029999971,0.99000001,7.599999905,1.019999981,1.410000038,1.810000038,2.070000076,1.989999962,1.689999962,1.319999981,9.699999809,7.900000095,6.699999809,6.300000191,1.720000076,2.060000038,2.560000038,3.070000076,3.390000153,3.320000076,2.929999924,2.489999962,2.110000038,1.910000038,1.710000038,1.629999924,108.0,107.0,61.0,33.0,5.0,2.0,16.0,54.0,47.0,62.0,66.0,92.0,7821.0,9655.0,13429.0,18229.0,22629.0,24942.0,24685.0,23468.0,19387.0,15617.0,11767.0,8629.0,1.239999962,1.539999962,1.989999962,2.439999962,2.729999924,2.660000038,2.310000038,19.0,1.539999962,13.5,1.189999962,1.130000019
370,917,60,340,Mitija,,2 581 713 889,3 647 515 556,2.581713888888889,36.47515555555556,,0,5,2.5,,8.0,0.14,26.99,56.6,35.6,8.3,-0.20136651,-0.833738416,3.9,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,85.0,5.0,17498.0,18168.0,24218.0,18411.0,0.142735809,3.200000048,3.0,2.799999952,3.0,2.900000095,3.200000048,3.5,3.299999952,3.200000048,3.0,3.299999952,3.200000048,1.070000052,124.000001,1.570000052,1.899999976,2.079999924,1.950000048,1.720000029,1.470000029,1.210000038,1.090000033,1.029999971,0.99000001,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,7.900000095,6.800000191,6.300000191,1.720000076,20.5,25.5,30.5,3.379999924,33.0,2.910000038,2.470000076,21.0,19.0,1.710000038,1.629999924,108.0,107.0,61.0,33.0,5.0,2.0,16.0,55.0,48.0,62.0,67.0,92.0,7824.0,9660.0,13403.0,18316.0,22631.0,25072.0,24629.0,23475.0,19391.0,15620.0,11747.0,8632.0,1.239999962,1.539999962,1.979999924,2.429999924,2.720000076,26.5,23.0,19.0,1.539999962,13.5,1.189999962,1.130000019
371,918,60,340,Mitija,,2 581 713 889,3 647 515 556,2.581713888888889,36.47515555555556,,5,15,10.0,,8.0,0.14,26.99,56.6,35.6,8.3,-0.20136651,-0.833738416,3.9,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,85.0,5.0,17498.0,18168.0,24218.0,18411.0,0.142735809,3.200000048,3.0,2.799999952,3.0,2.900000095,3.200000048,3.5,3.299999952,3.200000048,3.0,3.299999952,3.200000048,1.070000052,124.000001,1.570000052,1.899999976,2.079999924,1.950000048,1.720000029,1.470000029,1.210000038,1.090000033,1.029999971,0.99000001,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,7.900000095,6.800000191,6.300000191,1.720000076,20.5,25.5,30.5,3.379999924,33.0,2.910000038,2.470000076,21.0,19.0,1.710000038,1.629999924,108.0,107.0,61.0,33.0,5.0,2.0,16.0,55.0,48.0,62.0,67.0,92.0,7824.0,9660.0,13403.0,18316.0,22631.0,25072.0,24629.0,23475.0,19391.0,15620.0,11747.0,8632.0,1.239999962,1.539999962,1.979999924,2.429999924,2.720000076,26.5,23.0,19.0,1.539999962,13.5,1.189999962,1.130000019
372,919,60,341,Mitija,,2 582 016 667,3 647 303 611,2.5820166666666666,36.473036111111114,,0,5,2.5,,8.1,0.13,27.89,59.4,30.0,11.4,-0.296665263,-0.716881667,3.4,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,104.0,5.0,17498.0,18168.0,24218.0,18411.0,0.142735809,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,3.0,3.299999952,3.200000048,1.059999943,1.230000019,1.549999952,1.889999986,2.059999943,1.940000057,1.700000048,1.450000048,1.200000048,1.080000043,1.019999981,0.980000019,7.599999905,1.030000019,1.419999981,1.810000038,2.070000076,20.0,1.689999962,1.319999981,9.699999809,7.900000095,6.699999809,6.300000191,1.689999962,2.029999924,2.520000076,3.029999924,33.5,3.279999924,2.889999962,24.5,2.079999924,1.879999924,1.679999924,16.0,110.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,50.0,66.0,69.0,94.0,7832.0,9670.0,13382.0,18288.0,22632.0,25010.0,24632.0,23477.0,19398.0,15577.0,11762.0,8643.0,1.230000019,1.530000019,1.970000076,2.420000076,2.710000038,2.639999962,2.289999962,1.889999962,1.530000019,1.339999962,1.180000019,1.119999981
373,920,60,341,Mitija,,2 582 016 667,3 647 303 611,2.5820166666666666,36.473036111111114,,5,15,10.0,,8.1,0.13,27.89,59.4,30.0,11.4,-0.296665263,-0.716881667,3.4,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,104.0,5.0,17498.0,18168.0,24218.0,18411.0,0.142735809,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,3.0,3.299999952,3.200000048,1.059999943,1.230000019,1.549999952,1.889999986,2.059999943,1.940000057,1.700000048,1.450000048,1.200000048,1.080000043,1.019999981,0.980000019,7.599999905,1.030000019,1.419999981,1.810000038,2.070000076,20.0,1.689999962,1.319999981,9.699999809,7.900000095,6.699999809,6.300000191,1.689999962,2.029999924,2.520000076,3.029999924,33.5,3.279999924,2.889999962,24.5,2.079999924,1.879999924,1.679999924,16.0,110.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,50.0,66.0,69.0,94.0,7832.0,9670.0,13382.0,18288.0,22632.0,25010.0,24632.0,23477.0,19398.0,15577.0,11762.0,8643.0,1.230000019,1.530000019,1.970000076,2.420000076,2.710000038,2.639999962,2.289999962,1.889999962,1.530000019,1.339999962,1.180000019,1.119999981
374,921,60,342,Mitija,,2 583 635 833,3 647 091 111,2.5836358333333336,36.470911111111114,,0,5,2.5,,7.9,0.13,27.59,54.9,32.8,11.4,-0.22369858,-0.682667572,3.8,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,104.0,5.0,17498.0,18168.0,24218.0,18411.0,0.142735809,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.899999976,2.079999924,1.950000048,1.710000038,1.460000038,1.200000048,1.090000033,1.019999981,0.980000019,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.400000095,17.0,2.039999962,2.529999924,3.029999924,3.359999847,3.279999924,29.0,2.460000038,2.089999962,1.889999962,1.689999962,1.610000038,108.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,49.0,64.0,68.0,93.0,7829.0,9666.0,13379.0,18287.0,22568.0,25009.0,24631.0,23479.0,19396.0,15571.0,11756.0,8638.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,1.889999962,1.530000019,1.339999962,1.189999962,1.119999981
375,922,60,342,Mitija,,2 583 635 833,3 647 091 111,2.5836358333333336,36.470911111111114,,5,15,10.0,,7.9,0.13,27.59,54.9,32.8,11.4,-0.22369858,-0.682667572,3.8,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,104.0,5.0,17498.0,18168.0,24218.0,18411.0,0.142735809,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.899999976,2.079999924,1.950000048,1.710000038,1.460000038,1.200000048,1.090000033,1.019999981,0.980000019,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.400000095,17.0,2.039999962,2.529999924,3.029999924,3.359999847,3.279999924,29.0,2.460000038,2.089999962,1.889999962,1.689999962,1.610000038,108.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,49.0,64.0,68.0,93.0,7829.0,9666.0,13379.0,18287.0,22568.0,25009.0,24631.0,23479.0,19396.0,15571.0,11756.0,8638.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,1.889999962,1.530000019,1.339999962,1.189999962,1.119999981
376,923,60,343,Mitija,,2 586 158 333,3 646 904 167,2.5861583333333336,36.46904166666667,,0,5,2.5,,8.1,0.15,27.18,52.5,33.0,14.9,-0.201645446,-0.546973118,3.0,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,97.0,5.0,13442.0,13859.0,19283.0,13502.0,0.163659405,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.899999976,2.079999924,1.950000048,1.710000038,1.460000038,1.200000048,1.090000033,1.019999981,0.980000019,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.400000095,17.0,2.039999962,2.529999924,3.029999924,3.359999847,3.279999924,29.0,2.460000038,2.089999962,1.889999962,1.689999962,1.610000038,108.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,49.0,64.0,68.0,93.0,7829.0,9666.0,13379.0,18287.0,22568.0,25009.0,24631.0,23479.0,19396.0,15571.0,11756.0,8638.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,1.889999962,1.530000019,1.339999962,1.189999962,1.119999981
377,924,60,343,Mitija,,2 586 158 333,3 646 904 167,2.5861583333333336,36.46904166666667,,5,15,10.0,,8.1,0.15,27.18,52.5,33.0,14.9,-0.201645446,-0.546973118,3.0,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,97.0,5.0,13442.0,13859.0,19283.0,13502.0,0.163659405,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.899999976,2.079999924,1.950000048,1.710000038,1.460000038,1.200000048,1.090000033,1.019999981,0.980000019,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.400000095,17.0,2.039999962,2.529999924,3.029999924,3.359999847,3.279999924,29.0,2.460000038,2.089999962,1.889999962,1.689999962,1.610000038,108.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,49.0,64.0,68.0,93.0,7829.0,9666.0,13379.0,18287.0,22568.0,25009.0,24631.0,23479.0,19396.0,15571.0,11756.0,8638.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,1.889999962,1.530000019,1.339999962,1.189999962,1.119999981
378,925,60,344,Mitija,,2 587 291 667,3 647 405 833,2.5872916666666668,36.47405833333333,,0,5,2.5,,8.2,0.13,22.05,52.7,42.0,5.2,-0.098561407,-10.0580735398655,3.0,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,97.0,5.0,13442.0,13859.0,19283.0,13502.0,0.163659405,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.899999976,2.079999924,1.950000048,1.710000038,1.460000038,1.200000048,1.090000033,1.019999981,0.980000019,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.400000095,17.0,2.039999962,2.529999924,3.029999924,3.359999847,3.279999924,29.0,2.460000038,2.089999962,1.889999962,1.689999962,1.610000038,108.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,49.0,64.0,68.0,93.0,7829.0,9666.0,13379.0,18287.0,22568.0,25009.0,24631.0,23479.0,19396.0,15571.0,11756.0,8638.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,1.889999962,1.530000019,1.339999962,1.189999962,1.119999981
379,926,60,344,Mitija,,2 587 291 667,3 647 405 833,2.5872916666666668,36.47405833333333,,5,15,10.0,,8.2,0.13,22.05,52.7,42.0,5.2,-0.098561407,-10.0580735398655,3.0,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,97.0,5.0,13442.0,13859.0,19283.0,13502.0,0.163659405,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.899999976,2.079999924,1.950000048,1.710000038,1.460000038,1.200000048,1.090000033,1.019999981,0.980000019,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.400000095,17.0,2.039999962,2.529999924,3.029999924,3.359999847,3.279999924,29.0,2.460000038,2.089999962,1.889999962,1.689999962,1.610000038,108.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,49.0,64.0,68.0,93.0,7829.0,9666.0,13379.0,18287.0,22568.0,25009.0,24631.0,23479.0,19396.0,15571.0,11756.0,8638.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,1.889999962,1.530000019,1.339999962,1.189999962,1.119999981
380,927,60,345,Mitija,,25 898,3 647 113 056,2.5898000000000003,36.471130555555554,,0,5,2.5,,8.1,0.15,17.3,43.6,42.5,15.7,-0.011097659,-0.443586936,3.6,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,97.0,5.0,13442.0,13859.0,19283.0,13502.0,0.163659405,3.200000048,3.0,2.700000048,3.0,2.900000095,3.099999905,3.5,3.299999952,3.200000048,2.900000095,3.299999952,3.200000048,1.059999943,124.000001,1.559999943,1.899999976,2.079999924,1.950000048,1.710000038,1.460000038,1.200000048,1.090000033,1.019999981,0.980000019,7.699999809,1.030000019,1.419999981,1.820000076,2.070000076,20.0,1.689999962,1.319999981,9.699999809,8.0,6.800000191,6.400000095,17.0,2.039999962,2.529999924,3.029999924,3.359999847,3.279999924,29.0,2.460000038,2.089999962,1.889999962,1.689999962,1.610000038,108.0,108.0,62.0,34.0,5.0,2.0,17.0,56.0,49.0,64.0,68.0,93.0,7829.0,9666.0,13379.0,18287.0,22568.0,25009.0,24631.0,23479.0,19396.0,15571.0,11756.0,8638.0,1.239999962,1.539999962,1.979999924,2.429999924,2.710000038,2.639999962,23.0,1.889999962,1.530000019,1.339999962,1.189999962,1.119999981
