id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
828,60,295,Mitija,,2 427 777 778,3 651 553 889,"2Â° 25' 40.00"" E","36Â° 30' 55.94"" N",nan,5,15,10,nan,"7,5","0,06","16,14","38,6","45,6",11 399 999 999 999 900,"0,072377425","-0,529682566","3,1","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,76,5,18542,19106,24542,19483,"0,124541789",3 299 999 952,3 099 999 905,2 799 999 952,3 099 999 905,3 400 000 095,"3,5","3,5",3 400 000 095,"3,5",3 299 999 952,3 599 999 905,3 400 000 095,1 080 000 043,"1,25",1 580 000 043,1 899 999 976,2 049 999 952,1 960 000 038,174 000 001,149 000 001,1 210 000 038,1 100 000 024,1 029 999 971,1,7 599 999 905,1 019 999 981,1 410 000 038,1 820 000 076,2 079 999 924,2 010 000 038,1 710 000 038,1 330 000 019,9 699 999 809,8,6 699 999 809,6 199 999 809,1 729 999 924,2 060 000 038,2 570 000 076,3 070 000 076,3 420 000 076,"33,5",2 960 000 038,2 520 000 076,2 129 999 924,1 920 000 076,1 720 000 076,1 639 999 962,109,103,62,31,4,2,14,50,44,59,67,88,7796,9666,13363,18329,22940,25448,24672,23561,19440,15678,11781,8655,1 239 999 962,1 539 999 962,1 989 999 962,"24,5","27,5",2 679 999 924,2 329 999 924,1 920 000 076,"15,5",1 360 000 038,1 189 999 962,1 130 000 019
829,60,296,Mitija,,2 427 777 778,3 651 553 889,"2Â° 25' 40.00"" E","36Â° 30' 55.94"" N",nan,0,5,"2,5",nan,"7,5","0,1","16,64","40,7","43,5",11 200 000 000 000 000,"0,028894741","-0,560376493","1,9","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,76,5,18542,19106,24542,19483,"0,124541789",3 299 999 952,3 099 999 905,2 799 999 952,3 099 999 905,3 400 000 095,"3,5","3,5",3 400 000 095,"3,5",3 299 999 952,3 599 999 905,3 400 000 095,1 080 000 043,"1,25",1 580 000 043,1 899 999 976,2 049 999 952,1 960 000 038,174 000 001,149 000 001,1 210 000 038,1 100 000 024,1 029 999 971,1,7 599 999 905,1 019 999 981,1 410 000 038,1 820 000 076,2 079 999 924,2 010 000 038,1 710 000 038,1 330 000 019,9 699 999 809,8,6 699 999 809,6 199 999 809,1 729 999 924,2 060 000 038,2 570 000 076,3 070 000 076,3 420 000 076,"33,5",2 960 000 038,2 520 000 076,2 129 999 924,1 920 000 076,1 720 000 076,1 639 999 962,109,103,62,31,4,2,14,50,44,59,67,88,7796,9666,13363,18329,22940,25448,24672,23561,19440,15678,11781,8655,1 239 999 962,1 539 999 962,1 989 999 962,"24,5","27,5",2 679 999 924,2 329 999 924,1 920 000 076,"15,5",1 360 000 038,1 189 999 962,1 130 000 019
830,60,296,Mitija,,2 427 777 778,3 651 553 889,"2Â° 25' 40.00"" E","36Â° 30' 55.94"" N",nan,5,15,10,nan,"7,5","0,1","16,64","40,7","43,5",11 200 000 000 000 000,"0,028894741","-0,560376493","1,9","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,76,5,18542,19106,24542,19483,"0,124541789",3 299 999 952,3 099 999 905,2 799 999 952,3 099 999 905,3 400 000 095,"3,5","3,5",3 400 000 095,"3,5",3 299 999 952,3 599 999 905,3 400 000 095,1 080 000 043,"1,25",1 580 000 043,1 899 999 976,2 049 999 952,1 960 000 038,174 000 001,149 000 001,1 210 000 038,1 100 000 024,1 029 999 971,1,7 599 999 905,1 019 999 981,1 410 000 038,1 820 000 076,2 079 999 924,2 010 000 038,1 710 000 038,1 330 000 019,9 699 999 809,8,6 699 999 809,6 199 999 809,1 729 999 924,2 060 000 038,2 570 000 076,3 070 000 076,3 420 000 076,"33,5",2 960 000 038,2 520 000 076,2 129 999 924,1 920 000 076,1 720 000 076,1 639 999 962,109,103,62,31,4,2,14,50,44,59,67,88,7796,9666,13363,18329,22940,25448,24672,23561,19440,15678,11781,8655,1 239 999 962,1 539 999 962,1 989 999 962,"24,5","27,5",2 679 999 924,2 329 999 924,1 920 000 076,"15,5",1 360 000 038,1 189 999 962,1 130 000 019
831,60,297,Mitija,,2 452 580 556,3 650 893 611,"2Â° 27' 9.29"" E","36Â° 30' 32.17"" N",nan,0,5,"2,5",nan,8,"0,15","23,38","53,8","34,3","8,9","-0,195488236","-0,78139235",3,"0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,83,5,23819,24666,29162,21703,"0,083525303",3 299 999 952,3 099 999 905,3,3 099 999 905,3 299 999 952,"3,5","3,5",3 400 000 095,3 599 999 905,3 400 000 095,"3,5",3 400 000 095,1 080 000 043,125 999 999,1 590 000 033,1 899 999 976,2 049 999 952,1 960 000 038,174 000 001,149 000 001,1 210 000 038,1 100 000 024,1 039 999 962,100 999 999,7 599 999 905,1 019 999 981,1 410 000 038,1 820 000 076,2 079 999 924,2 010 000 038,17,1 319 999 981,9 699 999 809,8,6 699 999 809,6 199 999 809,1 729 999 924,2 070 000 076,2 579 999 924,3 079 999 924,3 429 999 924,3 359 999 847,2 970 000 076,2 529 999 924,2 139 999 962,1 929 999 924,1 720 000 076,1 639 999 962,109,104,61,31,4,2,14,50,44,59,67,89,7817,9643,13422,18337,22942,25386,24674,23611,19469,15703,11754,8581,"12,5",1 539 999 962,1 989 999 962,"24,5","27,5",2 689 999 962,2 339 999 962,1 920 000 076,1 560 000 038,1 360 000 038,12,1 130 000 019
832,60,297,Mitija,,2 452 580 556,3 650 893 611,"2Â° 27' 9.29"" E","36Â° 30' 32.17"" N",nan,5,15,10,nan,8,"0,15","23,38","53,8","34,3","8,9","-0,195488236","-0,78139235",3,"0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,83,5,23819,24666,29162,21703,"0,083525303",3 299 999 952,3 099 999 905,3,3 099 999 905,3 299 999 952,"3,5","3,5",3 400 000 095,3 599 999 905,3 400 000 095,"3,5",3 400 000 095,1 080 000 043,125 999 999,1 590 000 033,1 899 999 976,2 049 999 952,1 960 000 038,174 000 001,149 000 001,1 210 000 038,1 100 000 024,1 039 999 962,100 999 999,7 599 999 905,1 019 999 981,1 410 000 038,1 820 000 076,2 079 999 924,2 010 000 038,17,1 319 999 981,9 699 999 809,8,6 699 999 809,6 199 999 809,1 729 999 924,2 070 000 076,2 579 999 924,3 079 999 924,3 429 999 924,3 359 999 847,2 970 000 076,2 529 999 924,2 139 999 962,1 929 999 924,1 720 000 076,1 639 999 962,109,104,61,31,4,2,14,50,44,59,67,89,7817,9643,13422,18337,22942,25386,24674,23611,19469,15703,11754,8581,"12,5",1 539 999 962,1 989 999 962,"24,5","27,5",2 689 999 962,2 339 999 962,1 920 000 076,1 560 000 038,1 360 000 038,12,1 130 000 019
833,60,298,Mitija,,2 452 580 556,3 650 893 611,"2Â° 27' 9.29"" E","36Â° 30' 32.17"" N",nan,0,5,"2,5",nan,"8,2","0,13","23,95","53,2",37,10,"-0,15770999","-0,725911714","2,3","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,83,5,23819,24666,29162,21703,"0,083525303",3 299 999 952,3 099 999 905,3,3 099 999 905,3 299 999 952,"3,5","3,5",3 400 000 095,3 599 999 905,3 400 000 095,"3,5",3 400 000 095,1 080 000 043,125 999 999,1 590 000 033,1 899 999 976,2 049 999 952,1 960 000 038,174 000 001,149 000 001,1 210 000 038,1 100 000 024,1 039 999 962,100 999 999,7 599 999 905,1 019 999 981,1 410 000 038,1 820 000 076,2 079 999 924,2 010 000 038,17,1 319 999 981,9 699 999 809,8,6 699 999 809,6 199 999 809,1 729 999 924,2 070 000 076,2 579 999 924,3 079 999 924,3 429 999 924,3 359 999 847,2 970 000 076,2 529 999 924,2 139 999 962,1 929 999 924,1 720 000 076,1 639 999 962,109,104,61,31,4,2,14,50,44,59,67,89,7817,9643,13422,18337,22942,25386,24674,23611,19469,15703,11754,8581,"12,5",1 539 999 962,1 989 999 962,"24,5","27,5",2 689 999 962,2 339 999 962,1 920 000 076,1 560 000 038,1 360 000 038,12,1 130 000 019
834,60,298,Mitija,,2 452 580 556,3 650 893 611,"2Â° 27' 9.29"" E","36Â° 30' 32.17"" N",nan,5,15,10,nan,"8,2","0,13","23,95","53,2",37,10,"-0,15770999","-0,725911714","2,3","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,83,5,23819,24666,29162,21703,"0,083525303",3 299 999 952,3 099 999 905,3,3 099 999 905,3 299 999 952,"3,5","3,5",3 400 000 095,3 599 999 905,3 400 000 095,"3,5",3 400 000 095,1 080 000 043,125 999 999,1 590 000 033,1 899 999 976,2 049 999 952,1 960 000 038,174 000 001,149 000 001,1 210 000 038,1 100 000 024,1 039 999 962,100 999 999,7 599 999 905,1 019 999 981,1 410 000 038,1 820 000 076,2 079 999 924,2 010 000 038,17,1 319 999 981,9 699 999 809,8,6 699 999 809,6 199 999 809,1 729 999 924,2 070 000 076,2 579 999 924,3 079 999 924,3 429 999 924,3 359 999 847,2 970 000 076,2 529 999 924,2 139 999 962,1 929 999 924,1 720 000 076,1 639 999 962,109,104,61,31,4,2,14,50,44,59,67,89,7817,9643,13422,18337,22942,25386,24674,23611,19469,15703,11754,8581,"12,5",1 539 999 962,1 989 999 962,"24,5","27,5",2 689 999 962,2 339 999 962,1 920 000 076,1 560 000 038,1 360 000 038,12,1 130 000 019
835,60,299,Mitija,,2 595 941 667,365 635,"2Â° 35' 45.39"" E","36Â° 33' 48.60"" N",nan,0,5,"2,5",nan,8,"0,37","12,6","28,1","61,5","5,9","0,340168641","-0,677854463","3,9","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,55,5,24731,25833,30863,23035,"0,088718781",3 400 000 095,3 200 000 048,2 900 000 095,3 099 999 905,3 200 000 048,"3,5",3 599 999 905,"3,5",3 700 000 048,3 400 000 095,"3,5",3 599 999 905,1 100 000 024,1 279 999 971,1 610 000 014,1 950 000 048,2 119 999 886,2 029 999 971,1 789 999 962,150 999 999,1 230 000 019,1 120 000 005,1 059 999 943,1 019 999 981,7 800 000 191,1 039 999 962,1 430 000 019,1 820 000 076,"20,5",1 979 999 924,1 689 999 962,1 330 000 019,9 800 000 191,8 100 000 381,6 800 000 191,"6,5",1 729 999 924,"20,5",2 510 000 038,2 970 000 076,3 259 999 847,3 179 999 924,2 820 000 076,2 420 000 076,2 070 000 076,1 879 999 924,17,1 639 999 962,106,110,62,32,4,1,13,50,43,58,64,90,7843,9608,13316,18539,23332,25657,24795,23675,19432,15607,11631,8529,"12,5",1 539 999 962,1 970 000 076,24,2 660 000 038,2 579 999 924,2 260 000 038,1 870 000 076,1 519 999 981,1 339 999 962,1 189 999 962,1 139 999 962
836,60,299,Mitija,,2 595 941 667,365 635,"2Â° 35' 45.39"" E","36Â° 33' 48.60"" N",nan,5,15,10,nan,8,"0,37","12,6","28,1","61,5","5,9","0,340168641","-0,677854463","3,9","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,55,5,24731,25833,30863,23035,"0,088718781",3 400 000 095,3 200 000 048,2 900 000 095,3 099 999 905,3 200 000 048,"3,5",3 599 999 905,"3,5",3 700 000 048,3 400 000 095,"3,5",3 599 999 905,1 100 000 024,1 279 999 971,1 610 000 014,1 950 000 048,2 119 999 886,2 029 999 971,1 789 999 962,150 999 999,1 230 000 019,1 120 000 005,1 059 999 943,1 019 999 981,7 800 000 191,1 039 999 962,1 430 000 019,1 820 000 076,"20,5",1 979 999 924,1 689 999 962,1 330 000 019,9 800 000 191,8 100 000 381,6 800 000 191,"6,5",1 729 999 924,"20,5",2 510 000 038,2 970 000 076,3 259 999 847,3 179 999 924,2 820 000 076,2 420 000 076,2 070 000 076,1 879 999 924,17,1 639 999 962,106,110,62,32,4,1,13,50,43,58,64,90,7843,9608,13316,18539,23332,25657,24795,23675,19432,15607,11631,8529,"12,5",1 539 999 962,1 970 000 076,24,2 660 000 038,2 579 999 924,2 260 000 038,1 870 000 076,1 519 999 981,1 339 999 962,1 189 999 962,1 139 999 962
837,60,300,Mitija,,2 595 941 667,365 635,"2Â° 35' 45.39"" E","36Â° 33' 48.60"" N",nan,0,5,"2,5",nan,"8,1","0,3","13,73","28,2","61,8","5,3","0,340739213","-0,725973393","2,7","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,55,5,24731,25833,30863,23035,"0,088718781",3 400 000 095,3 200 000 048,2 900 000 095,3 099 999 905,3 200 000 048,"3,5",3 599 999 905,"3,5",3 700 000 048,3 400 000 095,"3,5",3 599 999 905,1 100 000 024,1 279 999 971,1 610 000 014,1 950 000 048,2 119 999 886,2 029 999 971,1 789 999 962,150 999 999,1 230 000 019,1 120 000 005,1 059 999 943,1 019 999 981,7 800 000 191,1 039 999 962,1 430 000 019,1 820 000 076,"20,5",1 979 999 924,1 689 999 962,1 330 000 019,9 800 000 191,8 100 000 381,6 800 000 191,"6,5",1 729 999 924,"20,5",2 510 000 038,2 970 000 076,3 259 999 847,3 179 999 924,2 820 000 076,2 420 000 076,2 070 000 076,1 879 999 924,17,1 639 999 962,106,110,62,32,4,1,13,50,43,58,64,90,7843,9608,13316,18539,23332,25657,24795,23675,19432,15607,11631,8529,"12,5",1 539 999 962,1 970 000 076,24,2 660 000 038,2 579 999 924,2 260 000 038,1 870 000 076,1 519 999 981,1 339 999 962,1 189 999 962,1 139 999 962
838,60,300,Mitija,,2 595 941 667,365 635,"2Â° 35' 45.39"" E","36Â° 33' 48.60"" N",nan,5,15,10,nan,"8,1","0,3","13,73","28,2","61,8","5,3","0,340739213","-0,725973393","2,7","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,55,5,24731,25833,30863,23035,"0,088718781",3 400 000 095,3 200 000 048,2 900 000 095,3 099 999 905,3 200 000 048,"3,5",3 599 999 905,"3,5",3 700 000 048,3 400 000 095,"3,5",3 599 999 905,1 100 000 024,1 279 999 971,1 610 000 014,1 950 000 048,2 119 999 886,2 029 999 971,1 789 999 962,150 999 999,1 230 000 019,1 120 000 005,1 059 999 943,1 019 999 981,7 800 000 191,1 039 999 962,1 430 000 019,1 820 000 076,"20,5",1 979 999 924,1 689 999 962,1 330 000 019,9 800 000 191,8 100 000 381,6 800 000 191,"6,5",1 729 999 924,"20,5",2 510 000 038,2 970 000 076,3 259 999 847,3 179 999 924,2 820 000 076,2 420 000 076,2 070 000 076,1 879 999 924,17,1 639 999 962,106,110,62,32,4,1,13,50,43,58,64,90,7843,9608,13316,18539,23332,25657,24795,23675,19432,15607,11631,8529,"12,5",1 539 999 962,1 970 000 076,24,2 660 000 038,2 579 999 924,2 260 000 038,1 870 000 076,1 519 999 981,1 339 999 962,1 189 999 962,1 139 999 962
839,60,301,Mitija,,2 595 569 444,3 656 732 222,"2Â° 35' 44.05"" E","36Â° 34' 2.36"" N",nan,0,5,"2,5",nan,"7,7","0,47","12,21","24,6","62,3",9,"0,403552763","-0,436692774","1,8","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,55,5,24731,25833,30863,23035,"0,088718781","3,5",3 299 999 952,3 099 999 905,3 099 999 905,3 299 999 952,"3,5",3 700 000 048,3 599 999 905,3 799 999 952,3 599 999 905,"3,5",3 700 000 048,1 090 000 033,1 269 999 981,1 600 000 024,1 940 000 057,2 109 999 895,2 019 999 981,1 779 999 971,149 000 001,1 220 000 029,1 110 000 014,1 049 999 952,1 019 999 981,7 900 000 095,1 039 999 962,1 439 999 962,1 829 999 924,"20,5",1 979 999 924,17,1 330 000 019,9 800 000 191,8 100 000 381,6 900 000 095,6 599 999 905,1 710 000 038,2 020 000 076,2 470 000 076,2 929 999 924,3 220 000 076,3 139 999 962,2 779 999 924,2 389 999 962,2 039 999 962,"18,5",1 679 999 924,1 610 000 038,108,112,63,31,4,1,13,51,44,59,65,93,7843,9609,13346,18619,23332,25725,24855,23717,19460,15639,11634,8506,"12,5",1 530 000 019,1 960 000 038,2 379 999 924,2 639 999 962,2 560 000 038,2 239 999 962,1 860 000 038,1 510 000 038,1 330 000 019,1 180 000 019,1 130 000 019
840,60,301,Mitija,,2 595 569 444,3 656 732 222,"2Â° 35' 44.05"" E","36Â° 34' 2.36"" N",nan,5,15,10,nan,"7,7","0,47","12,21","24,6","62,3",9,"0,403552763","-0,436692774","1,8","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,55,5,24731,25833,30863,23035,"0,088718781","3,5",3 299 999 952,3 099 999 905,3 099 999 905,3 299 999 952,"3,5",3 700 000 048,3 599 999 905,3 799 999 952,3 599 999 905,"3,5",3 700 000 048,1 090 000 033,1 269 999 981,1 600 000 024,1 940 000 057,2 109 999 895,2 019 999 981,1 779 999 971,149 000 001,1 220 000 029,1 110 000 014,1 049 999 952,1 019 999 981,7 900 000 095,1 039 999 962,1 439 999 962,1 829 999 924,"20,5",1 979 999 924,17,1 330 000 019,9 800 000 191,8 100 000 381,6 900 000 095,6 599 999 905,1 710 000 038,2 020 000 076,2 470 000 076,2 929 999 924,3 220 000 076,3 139 999 962,2 779 999 924,2 389 999 962,2 039 999 962,"18,5",1 679 999 924,1 610 000 038,108,112,63,31,4,1,13,51,44,59,65,93,7843,9609,13346,18619,23332,25725,24855,23717,19460,15639,11634,8506,"12,5",1 530 000 019,1 960 000 038,2 379 999 924,2 639 999 962,2 560 000 038,2 239 999 962,1 860 000 038,1 510 000 038,1 330 000 019,1 180 000 019,1 130 000 019
841,60,302,Mitija,,2 595 569 444,3 656 732 222,"2Â° 35' 44.05"" E","36Â° 34' 2.36"" N",nan,0,5,"2,5",nan,"7,9","0,38","16,34","28,1","64,7","3,4","0,362197806","-0,917227557","2,5","0,09537","2,63835",159,77,T,1078,Bc6-2ab,Bc,,5251,55,5,24731,25833,30863,23035,"0,088718781","3,5",3 299 999 952,3 099 999 905,3 099 999 905,3 299 999 952,"3,5",3 700 000 048,3 599 999 905,3 799 999 952,3 599 999 905,"3,5",3 700 000 048,1 090 000 033,1 269 999 981,1 600 000 024,1 940 000 057,2 109 999 895,2 019 999 981,1 779 999 971,149 000 001,1 220 000 029,1 110 000 014,1 049 999 952,1 019 999 981,7 900 000 095,1 039 999 962,1 439 999 962,1 829 999 924,"20,5",1 979 999 924,17,1 330 000 019,9 800 000 191,8 100 000 381,6 900 000 095,6 599 999 905,1 710 000 038,2 020 000 076,2 470 000 076,2 929 999 924,3 220 000 076,3 139 999 962,2 779 999 924,2 389 999 962,2 039 999 962,"18,5",1 679 999 924,1 610 000 038,108,112,63,31,4,1,13,51,44,59,65,93,7843,9609,13346,18619,23332,25725,24855,23717,19460,15639,11634,8506,"12,5",1 530 000 019,1 960 000 038,2 379 999 924,2 639 999 962,2 560 000 038,2 239 999 962,1 860 000 038,1 510 000 038,1 330 000 019,1 180 000 019,1 130 000 019
